participant_id	sample_id	molecule	point_id	x	y	z	unit	resolution	reference_id	coordinate_system	start	end
SYN001	blood_bulk	dna	221	1.995	0.142	154.000	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	221	221
SYN001	blood_bulk	dna	222	1.288	1.530	154.700	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	222	222
SYN001	blood_bulk	dna	223	-0.200	1.990	155.400	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	223	223
SYN001	blood_bulk	dna	224	-1.567	1.243	156.100	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	224	224
SYN001	blood_bulk	dna	225	-1.983	-0.258	156.800	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	225	225
SYN001	blood_bulk	dna	226	-1.197	-1.602	157.500	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	226	226
SYN001	blood_bulk	dna	227	0.316	-1.975	158.200	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	227	227
SYN001	blood_bulk	dna	228	1.637	-1.150	158.900	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	228	228
SYN001	blood_bulk	dna	229	1.965	0.373	159.600	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	229	229
SYN001	blood_bulk	dna	230	1.101	1.669	160.300	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	230	230
SYN001	blood_bulk	dna	231	-0.430	1.953	161.000	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	231	231
SYN001	blood_bulk	dna	232	-1.701	1.052	161.700	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	232	232
SYN001	blood_bulk	dna	233	-1.940	-0.487	162.400	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	233	233
SYN001	blood_bulk	dna	234	-1.002	-1.731	163.100	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	234	234
SYN001	blood_bulk	dna	235	0.544	-1.925	163.800	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	235	235
SYN001	blood_bulk	dna	236	1.759	-0.951	164.500	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	236	236
SYN001	blood_bulk	dna	237	1.908	0.600	165.200	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	237	237
SYN001	blood_bulk	dna	238	0.899	1.786	165.900	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	238	238
SYN001	blood_bulk	dna	239	-0.655	1.890	166.600	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	239	239
SYN001	blood_bulk	dna	240	-1.812	0.847	167.300	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	240	240
SYN001	blood_bulk	dna	241	-1.870	-0.710	168.000	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	241	241
SYN001	blood_bulk	dna	242	-0.793	-1.836	168.700	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	242	242
SYN001	blood_bulk	dna	243	0.764	-1.848	169.400	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	243	243
SYN001	blood_bulk	dna	244	1.858	-0.740	170.100	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	244	244
SYN001	blood_bulk	dna	245	1.825	0.818	170.800	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	245	245
SYN001	blood_bulk	dna	246	0.685	1.879	171.500	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	246	246
SYN001	blood_bulk	dna	247	-0.871	1.800	172.200	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	247	247
SYN001	blood_bulk	dna	248	-1.898	0.630	172.900	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	248	248
SYN001	blood_bulk	dna	249	-1.774	-0.923	173.600	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	249	249
SYN001	blood_bulk	dna	250	-0.574	-1.916	174.300	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	250	250
SYN001	blood_bulk	dna	251	0.974	-1.747	175.000	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	251	251
SYN001	blood_bulk	dna	252	1.932	-0.518	175.700	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	252	252
SYN001	blood_bulk	dna	253	1.717	1.025	176.400	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	253	253
SYN001	blood_bulk	dna	254	0.461	1.946	177.100	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	254	254
SYN001	blood_bulk	dna	255	-1.075	1.687	177.800	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	255	255
SYN001	blood_bulk	dna	256	-1.959	0.404	178.500	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	256	256
SYN001	blood_bulk	dna	257	-1.655	-1.123	179.200	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	257	257
SYN001	blood_bulk	dna	258	-0.347	-1.970	179.900	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	258	258
SYN001	blood_bulk	dna	259	1.171	-1.621	180.600	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	259	259
SYN001	blood_bulk	dna	260	1.979	-0.289	181.300	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	260	260
SYN001	blood_bulk	dna	261	1.586	1.218	182.000	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	261	261
SYN001	blood_bulk	dna	262	0.231	1.987	182.700	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	262	262
SYN001	blood_bulk	dna	263	-1.264	1.550	183.400	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	263	263
SYN001	blood_bulk	dna	264	-1.992	0.173	184.100	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	264	264
SYN001	blood_bulk	dna	265	-1.512	-1.309	184.800	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	265	265
SYN001	blood_bulk	dna	266	-0.115	-1.997	185.500	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	266	266
SYN001	blood_bulk	dna	267	1.352	-1.474	186.200	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	267	267
SYN001	blood_bulk	dna	268	1.999	-0.057	186.900	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	268	268
SYN001	blood_bulk	dna	269	1.433	1.395	187.600	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	269	269
SYN001	blood_bulk	dna	270	-0.002	2.000	188.300	schematic_units	coarse teaching points	demo-dna	1-based-inclusive	270	270
SYN001	blood_bulk	rna	1	2.150	0.000	0.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	1	1
SYN001	blood_bulk	rna	2	1.498	1.542	0.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	2	2
SYN001	blood_bulk	rna	3	-0.063	2.149	1.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	3	3
SYN001	blood_bulk	rna	4	-1.585	1.452	2.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	4	4
SYN001	blood_bulk	rna	5	-2.146	-0.126	2.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	5	5
SYN001	blood_bulk	rna	6	-1.405	-1.627	3.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	6	6
SYN001	blood_bulk	rna	7	0.188	-2.142	4.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	7	7
SYN001	blood_bulk	rna	8	1.667	-1.357	4.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	8	8
SYN001	blood_bulk	rna	9	2.135	0.251	5.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	9	9
SYN001	blood_bulk	rna	10	1.308	1.706	6.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	10	10
SYN001	blood_bulk	rna	11	-0.313	2.127	7.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	11	11
SYN001	blood_bulk	rna	12	-1.744	1.258	7.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	12	12
SYN001	blood_bulk	rna	13	-2.117	-0.375	8.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	13	13
SYN001	blood_bulk	rna	14	-1.206	-1.780	9.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	14	14
SYN001	blood_bulk	rna	15	0.436	-2.105	9.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	15	15
SYN001	blood_bulk	rna	16	1.814	-1.154	10.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	16	16
SYN001	blood_bulk	rna	17	2.092	0.498	11.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	17	17
SYN001	blood_bulk	rna	18	1.100	1.847	11.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	18	18
SYN001	blood_bulk	rna	19	-0.559	2.076	12.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	19	19
SYN001	blood_bulk	rna	20	-1.879	1.046	13.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	20	20
SYN001	blood_bulk	rna	21	-2.059	-0.619	14.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	21	21
SYN001	blood_bulk	rna	22	-0.990	-1.908	14.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	22	22
SYN001	blood_bulk	rna	23	0.679	-2.040	15.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	23	23
SYN001	blood_bulk	rna	24	1.936	-0.934	16.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	24	24
SYN001	blood_bulk	rna	25	2.019	0.738	16.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	25	25
SYN001	blood_bulk	rna	26	0.877	1.963	17.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	26	26
SYN001	blood_bulk	rna	27	-0.797	1.997	18.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	27	27
SYN001	blood_bulk	rna	28	-1.988	0.820	18.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	28	28
SYN001	blood_bulk	rna	29	-1.973	-0.855	19.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	29	29
SYN001	blood_bulk	rna	30	-0.761	-2.011	20.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	30	30
SYN001	blood_bulk	rna	31	0.912	-1.947	21.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	31	31
SYN001	blood_bulk	rna	32	2.032	-0.702	21.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	32	32
SYN001	blood_bulk	rna	33	1.920	0.968	22.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	33	33
SYN001	blood_bulk	rna	34	0.643	2.052	23.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	34	34
SYN001	blood_bulk	rna	35	-1.024	1.890	23.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	35	35
SYN001	blood_bulk	rna	36	-2.070	0.582	24.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	36	36
SYN001	blood_bulk	rna	37	-1.860	-1.079	25.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	37	37
SYN001	blood_bulk	rna	38	-0.522	-2.086	25.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	38	38
SYN001	blood_bulk	rna	39	1.133	-1.827	26.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	39	39
SYN001	blood_bulk	rna	40	2.100	-0.461	27.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	40	40
SYN001	blood_bulk	rna	41	1.794	1.186	28.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	41	41
SYN001	blood_bulk	rna	42	0.399	2.113	28.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	42	42
SYN001	blood_bulk	rna	43	-1.237	1.758	29.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	43	43
SYN001	blood_bulk	rna	44	-2.123	0.337	30.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	44	44
SYN001	blood_bulk	rna	45	-1.721	-1.288	30.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	45	45
SYN001	blood_bulk	rna	46	-0.275	-2.132	31.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	46	46
SYN001	blood_bulk	rna	47	1.338	-1.683	32.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	47	47
SYN001	blood_bulk	rna	48	2.139	-0.213	32.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	48	48
SYN001	blood_bulk	rna	49	1.643	1.387	33.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	49	49
SYN001	blood_bulk	rna	50	0.150	2.145	34.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	50	50
SYN001	blood_bulk	rna	51	-1.434	1.602	35.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	51	51
SYN001	blood_bulk	rna	52	-2.148	0.087	35.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	52	52
SYN001	blood_bulk	rna	53	-1.559	-1.480	36.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	53	53
SYN001	blood_bulk	rna	54	-0.025	-2.150	37.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	54	54
SYN001	blood_bulk	rna	55	1.525	-1.516	37.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	55	55
SYN001	blood_bulk	rna	56	2.150	0.038	38.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	56	56
SYN001	blood_bulk	rna	57	1.470	1.569	39.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	57	57
SYN001	blood_bulk	rna	58	-0.101	2.148	39.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	58	58
SYN001	blood_bulk	rna	59	-1.611	1.424	40.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	59	59
SYN001	blood_bulk	rna	60	-2.144	-0.163	41.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	60	60
SYN001	blood_bulk	rna	61	-1.376	-1.652	42.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	61	61
SYN001	blood_bulk	rna	62	0.226	-2.138	42.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	62	62
SYN001	blood_bulk	rna	63	1.691	-1.327	43.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	63	63
SYN001	blood_bulk	rna	64	2.131	0.288	44.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	64	64
SYN001	blood_bulk	rna	65	1.278	1.729	44.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	65	65
SYN001	blood_bulk	rna	66	-0.350	2.121	45.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	66	66
SYN001	blood_bulk	rna	67	-1.766	1.227	46.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	67	67
SYN001	blood_bulk	rna	68	-2.110	-0.412	46.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	68	68
SYN001	blood_bulk	rna	69	-1.174	-1.801	47.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	69	69
SYN001	blood_bulk	rna	70	0.474	-2.097	48.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	70	70
SYN001	blood_bulk	rna	71	1.834	-1.121	49.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	71	71
SYN001	blood_bulk	rna	72	2.082	0.535	49.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	72	72
SYN001	blood_bulk	rna	73	1.067	1.866	50.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	73	73
SYN001	blood_bulk	rna	74	-0.595	2.066	51.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	74	74
SYN001	blood_bulk	rna	75	-1.897	1.012	51.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	75	75
SYN001	blood_bulk	rna	76	-2.048	-0.655	52.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	76	76
SYN001	blood_bulk	rna	77	-0.957	-1.926	53.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	77	77
SYN001	blood_bulk	rna	78	0.715	-2.028	53.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	78	78
SYN001	blood_bulk	rna	79	1.953	-0.900	54.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	79	79
SYN001	blood_bulk	rna	80	2.006	0.774	55.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	80	80
SYN001	blood_bulk	rna	81	0.842	1.978	56.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	81	81
SYN001	blood_bulk	rna	82	-0.832	1.982	56.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	82	82
SYN001	blood_bulk	rna	83	-2.002	0.784	57.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	83	83
SYN001	blood_bulk	rna	84	-1.957	-0.890	58.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	84	84
SYN001	blood_bulk	rna	85	-0.726	-2.024	58.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	85	85
SYN001	blood_bulk	rna	86	0.946	-1.931	59.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	86	86
SYN001	blood_bulk	rna	87	2.044	-0.666	60.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	87	87
SYN001	blood_bulk	rna	88	1.902	1.002	60.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	88	88
SYN001	blood_bulk	rna	89	0.606	2.063	61.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	89	89
SYN001	blood_bulk	rna	90	-1.057	1.872	62.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	90	90
SYN001	blood_bulk	rna	91	-2.080	0.546	63.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	91	91
SYN001	blood_bulk	rna	92	-1.840	-1.112	63.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	92	92
SYN001	blood_bulk	rna	93	-0.485	-2.095	64.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	93	93
SYN001	blood_bulk	rna	94	1.165	-1.807	65.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	94	94
SYN001	blood_bulk	rna	95	2.108	-0.423	65.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	95	95
SYN001	blood_bulk	rna	96	1.772	1.217	66.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	96	96
SYN001	blood_bulk	rna	97	0.362	2.119	67.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	97	97
SYN001	blood_bulk	rna	98	-1.268	1.736	67.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	98	98
SYN001	blood_bulk	rna	99	-2.129	0.300	68.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	99	99
SYN001	blood_bulk	rna	100	-1.698	-1.319	69.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	100	100
SYN001	blood_bulk	rna	101	-0.237	-2.137	70.000	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	101	101
SYN001	blood_bulk	rna	102	1.368	-1.659	70.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	102	102
SYN001	blood_bulk	rna	103	2.143	-0.175	71.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	103	103
SYN001	blood_bulk	rna	104	1.618	1.415	72.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	104	104
SYN001	blood_bulk	rna	105	0.112	2.147	72.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	105	105
SYN001	blood_bulk	rna	106	-1.462	1.576	73.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	106	106
SYN001	blood_bulk	rna	107	-2.149	0.049	74.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	107	107
SYN001	blood_bulk	rna	108	-1.533	-1.507	74.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	108	108
SYN001	blood_bulk	rna	109	0.013	-2.150	75.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	109	109
